id_str,full_text
1784071375285846396,Alhamdulillah ada relaksasi pajak barang masuk milik PMI nih Gaes. Terimakasih p @Kepala_BP2MI @bp2mi_ri Kami pastikan akan selalu mendukung #PerjuanganBP2MIUntukPMI https://t.co/AC4m1sb1h5
1785235043465752884,Moga dipermudahkan kedalam dan dipersulitkan untuk bebas. Tiga ekor bangsat ini yang jadi punca pesawah menderhaka dan di penjarakan. Tiga ekor bangsat ini puncanya walaun pajak otak berani derhaka pada YDPA. Kemudian acah² pejuang bangsa dan agama sebab nak kutip derma https://t.co/hYXnDeSKXW
1770447575721922825,Budak korporat jgn lupa melakukan adegan dewasa (baca: lapor SPT). Lupa password akun efilling? Bisa forget password kok etapi lupa efin? Gw kasih tau cara gampang tanpa perlu ke kantor pajak atau telepon cs ngurus EFIN. Pake aplikasi M-Pajak. Gini caranya https://t.co/9Lwy0Gh4NU
1785473708473323746,Holden premier hq 72 V8 253 Matic sehat responsif Ban bfgoodrich 225/65 - 255/60 Velg cragar 7-8 Interior rapi Header AC Dingin Power steering Surat lengkap tembus pajak off dikit Loc : Kediri kota Serius buyer : ️ 082139563494 https://t.co/A6eg2BWshI
1552566560543219712,Sebuah testimoni tentang para pengkhianat bangsa penghisap uang pajak rakyat. https://t.co/RbInFN32BF
1782927180709953970,Knp ya klo gw kritik Jokowi n baby nepo lsg dihujat hati yg iri&amp;dengki pansos tolol sdh bau tanah.. Tny apa sumbangsih gw pd negara? Gw byr pajak masa ga blh kritik AJG!AJeGile! dasar bajer koplak lo! https://t.co/aqvC01TCK5
1785498214290055451,Orang pajak bea cukai dkk pantes masuk neraka udah malak apa apa dikenakan pajak rakyat kecil yang diperas fak men
1310086048488120320,Tiap bulan bayar pajak hanya untuk lembaga negara main crop dan tempel tulisan di gambar secara gratisan. Plus pilih visual itu yang merepresentasikan aslinya bukan malah petani dari negri orang https://t.co/anbDrUPzeG
1782294008162824482,Selamat siang pak @prastow. Ini kok berulang terus ya kejadian di Bea Cukai? Masa beli sepatu harga 10 jutaan bea masuknya sampai 30 jutaan? Dan jika ada surat penetapan pembayaran bea masuk cukai pajak (sppbmcp) kenapa orangnya tidak dikasih tahu rinciannya? https://t.co/PJWPkjbDIx
1764668740988530891,dipikir-pikir tax beneran scam juga ya kalo mau suudzon: Gaji - pajak sembako Indomaret - pajak pulsa token listrik - pajak hotel - pajak restoran - pajak parkir - pajak lu dapet gaji yang dipajakin dan kemudian beli segala hal yang dipajakin tiap sisi
1784580282986987916,Kok lama2 jadi mirip tukang palak ya? Semakin meresahkan spt ibu2 pengemis nyolotan https://t.co/SCXyU8eibt https://t.co/LFwn4oITnk
1451051665478414341,Uang pajak gue dipake beli beginian dis! https://t.co/2FPPYOPy3S
1782658412226216244,Aku penasaran sama jasa logistic yg seliweran di ig. Mana tulisannya hai para jastiper Katanya all in ga ada biaya tambahan sampe alamat tujuan berarti gak bayar pajak masuk dong? Plis pencerahannya. https://t.co/VV36e4VUdb
1767549160759406902,Mereka hidup dan tumbuh dari makan uang pajak rakyat! https://t.co/75te1XpkoE
1553162272670789633,Ngga bisa main game di Steam? Inilah hasil dari taat bayar pajak kalian gaes. Jangan lupa dua tahun lagi pilih badut badut ini lagi buat ngelola uang kalian diapain aja. Klo ngga milih nanti orang jahat yg kepilih. Jadi gunakan suara kalian. Dipaksa milih badut ngga becus kerja
1630564307888144384,...Dapat forward WA tentang kebusukan menteri keuangan Sri Mulyani. Ditulis oleh petugas pajak yg muak dgn pencitraan busuk Sri Mulyani dia sudah mengadukan secara resmi sejak 2 tahun lalu namun gak pernah ditanggapi. Gw udah hubungi penulis dan dapat izin posting... (`` ) https://t.co/GMB1aMAVKj
1785545777949102511,Realitas negara rampok. Perijinan syaratnya ruwet permodalan susah giliran kita punya usaha mulai untung langsung cepet buat narikin pajak.
1784057503279722911,Harga setelah pajak in case ada yg males ngitung wkwkwk VIP: 1.725.000 CAT 1: 1.380.000 CAT 2: 1.150.000 CAT 3: 862.500
1772896959386272041,Pajak pajak noh lo liat editor konten lo kerja gaberes https://t.co/Y6Y24NI4Qg
1628389077966888960, Kenapa sih papa belum bayar pajak mobil Rubicon gue? Padahal jabatan papa Eselon II Ditjen Pajak? Gue juga heran harta papa 52 M gajinya sebulan 81 juta harusnya dengan gaji segitu perlu waktu 50 tahun untuk papa kumpulin harta 52 M renungan Mario Dandy Satrio di kerangkeng. https://t.co/QNUYdAjyxn
1630129404964904960,Bu Srimulyani dirujak habis2an sama pegawai Pajak di Akun IG nya karena bubarkan klub motor mereka Untung mainnya hanya di IG coba kalo di twitter... pertempuran akun pegawai kemenkeu pasti berimbang melawan rakyat twitter Memang IG paling cocok utk flexing aja .. https://t.co/Btw3zgoXY1
1782467995715109134,:: Semoga pendukung Prabowo - Gibran tetap bertahan dalam ketululan shg program makan siang gratis berjalan dgn lancar. Ingat.! Ga boleh ngeluh dgn keadaan yg diatur oleh pemerintah soal pajak dan kenaikan harga2 pokok. Kalo ada yg ngeluh kita ketawain. #PekokPermanen https://t.co/lShD94MoLm
1781136402358718950,Yang bayar pajak hari ini naik Grab Calya. Yang digaji pake pajak naik ioniq 6. https://t.co/1G7iZE16pY
1628668090107199488,Dandy (20 tahun) anak pejabat Ditjen Pajak Jaksel menganiaya David (17 tahun) hingga koma. Motif awalnya diduga terkait mantannya David yg bernama Agnes yg kini berpacaran dgn Dandy. Saat ini proses hukum sdg berjalan harapannya pengadilan bisa menjatuhkan hukuman yg pantas. https://t.co/sO8Jmdeozj
1784922092900913362,Klo mati pajak bisa ke samsat klo mati rasa harus gimana? https://t.co/JOF0cEaWDp
1784826451256389860,Kewajiban manusia selain ibadah ya BAYAR PAJAKKKKK. Orang-orang kaya yang gak bayar pajak itu bukan takut miskin tapi takut bayar pajak. Ini adalah cara-cara orang kaya ngemplang pajak. Baca di sini~ https://t.co/nJOyUyaTy1
1785221733278261712,Haish Gak usah kebanyakan tingkah. Jadilan ASN TNI POLRI. Atau jadi mantu menteri. ASN gajinya yang naik Buruh pajak gajinya yang naik. Beli beras harga naik beli bawang harga mencekik. https://t.co/5jJXTZ9MJH
1257895868146933762,1. Indihome 2. Telkomsel 3. Telkom 4. Dirjen Pajak 5. Kominfo
1463303717608837120,Yang udah berjualan dan baru dagang onlen ingat kalo ada pajak. Ternyata selama ini data transaksi seller sopi diterima oleh kantor pajak gatau kalo mp lain kayaknya sih iya juga. Doi belum punya NPWP 2 tahun ga bayar pajak kena 35 juta. https://t.co/derBo0KxrQ
1782620549296029804,Setiap pulang dari luar koper w dicoret semalem juga masih kecoret padahal isinya ga ada apa apa yg bisa kena pajak. Asumsi w koper w mahal mereka tau merk koper tertentu trs ditandain mulu. Siapa yg begini juga?
1784111667649118491,Sebagai orang yang membayar pajak saya mau baca hadis ah Rasulullah ﷺ bersabda : إِنَّ صَاحِبَ الْمَكسِ فِيْ النَّارِ Sesungguhnya pelaku/pemungut pajak (diadzab) di neraka [HR Ahmad
1628324099650113536,Kita disuruh-suruh naik angkutan umum. Kerja capek dipotong pajak. Anak pejabatnya naik RUBICOOOON!!! https://t.co/pNp8IHmkis
1749440866324717667,- Jokowi yang teken pajak hiburan jadi 40-75 persen - Jokowi marah karena pajak hiburan jadi 40-75 persen Jokowi marah pada dirinya sendiri apa gimana nih? https://t.co/MO4STIoXJ1
1785495223059308904,Ini bayar pajak dobel kah? Gw gak ngerti konsekuensi finansial apa yg terjadi pada dual citizenship.
1783352703714034136,Emados Crazy Sale ️ 25-28 April 2024 Harga belum termasuk pajak Berlaku di semua store Emados Dine in Take away WA Hotline Emados Apps &amp; Goshop Tidak berlaku Gofood Grabfood dan Emados Elite https://t.co/vsfRWY7Z0G
1782691588193591395,Podcast Cermati Episode 20 Membahas seputar Tarif Efektif PPh Pasal 21 atau TER 21 Disiarkan melalui kanal Youtube Ditjen PajakRI Rabu 24 April 2024 pukul 10.00 WIB s.d. selesai. https://t.co/qjWqPRMTvC
1767569568560709759,TW // orba / penculik / kriminal / pelanggar HAM subhanallah keluarga harmonis ada ibu negara anak negara sama bapak negara pajak balikannya sih ditunggu traktirannya se negara 2beer! https://t.co/Zf3g6LZWUu
1750674915706155415,Work! CW // gaji Obrolan dewasa di pagi hari. Tolong edukasi sender riil bang bingung bgt sama aturan pajak yg baru. Jgn dikasih garam juga ya yuk sama-sama belajar https://t.co/6ElvhmpKCP
1629045280954777600,Breaking News!! (Lagi) Rafael Alun Trisambodo mengundurkan diri dari statusnya sebagai ASN Dirjen Pajak. https://t.co/hIyewx3FKd
1784737691810291941,@kegblgnunfaedh Petugas SAMSAT emang rese si tiap gue bayar pajak juteknya ngalahin raqib dan atid saat interview ahli neraka. Kita-kita pembayar pajak kompak mogok bayar pajak baru tau rasa. Dikira gaji dia keluar dari sari pati lebah ganteng kali ah.
1785124827298484299,Pajak gue dipake buat gaji orang tua baperan 
1628945182078148608,Breaking News!! Menteri Keuangan Sri Mulyani mencopot Rafael Alun Trisambodo dari tugas dan jabatannya. https://t.co/3L14mnRNRu https://t.co/nbNdiYyHU7
1784180886772297976,Tenang saat ini belum nanti ada masanya Ke pajak bareng https://t.co/fXHSV5XkQh
1705561198367015022,Bawa HP dari luar urus pajak dan imei gmn? Abis berapa? Awalnya kukira ribet dan bakal lama ternyata gak sama sekali. W acungin jempol buat pelayanannya seamless petugasnya ramah informatif dan satset berikut pengalamanku. https://t.co/41WpxHwr9q
1629048107538472961,Sudah bayar pajak. Ke depannya bagaimana? Sebagai warga negara akan tetap bayar pajak. Tapi saya ingin sekali saja merasa bahagia seberes bayar pajak; bahagia bahwa uang saya dipakai untuk pembangunan negeri ini. Sedihnya yang muncul akhir-akhir ini malah rasa tidak percaya https://t.co/xh3HXjlYGo
1630820758762176512,Alhamdulillah akhirnya pak Rafael merasakan juga bagaimana rasanya kami susah puyeng resah saat terima Surat Cinta Kurang Bayar dari Kantor Pajak setiap Tahun. Yah begini deh pak .. https://t.co/hENq6ibOim
1538010950237757441,lebih ikhlas liat uang pajak dipake sama damkar
1785221456399581633,@medyrenaldy_ Emang kak berurusan ama instansi pemerintahan emg kudu ikhlas dan sabar aja. Tapi kalo pajak lupa bayar dikit mereka main sita. Pdhl yg salah mereka yg lalai mereka kita rugi tetep aja rugi dahla capek bisa gak sih di laknat aja langsung siksa kubur petugas2 yg digaji pake
1783060373329080490,Waktu Henti Layanan Telepon dan Live Chat Kring Pajak https://t.co/6JiNu41LXG
1782655640600801290,daripada bayar pajak cukai mending gua ngegym di tambun cuma goceng 
1625142485272993793,Gue pas pertama John LBF viral dgn image 2019 miskin tapi di 2022 jadi pengusaha tajir iseng kulik dia bisnis apa. Di web resmi perusahaan dia ada foto ini. Gue dalam hati I get it just wait and see FYI yg batik coklat namanya Hadi Poernomo pernah diseret KPK kasus pajak https://t.co/bbsd1C31mO
1783329763064742238,Gw pake SX4 2008. Beli cash &lt; 100 jt. Fitur ga jauh beda dgn mobil2 terbaru bahkan build quality lebih baik &amp; ride quality cukup nyaman. Maintenance &amp; pajak murah. Ga perlu memaksa diri utk kredit beli mobil terbaru. Hyundai i20 &amp; Kia Rio bs jd alternatif mobil murah meriah.
1784995659176628265,Lalu REAGEN UJI yang kita butuhin buat banyak penelitian berkualitas yang terus diminta itu MASIH HARUS IMPOR karena industri manufaktur kimia kita masih ringsek dan gak pernah diprioritaskan dengan betul kena PAJAK BARANG MEWAH Tebak siapa yang ngasih pajak
1783807893328085308,ready kucing corak bolu cimory full set tahun 2017 pajak hidup minus pemakaian aja https://t.co/z3U09PWkO6
1748704043432656988,Ayo yang mau kasih masukan ke El Professor @mohmahfudmd buat debat besok. Temanya tentang energi sumber daya alam sumber daya manusia pajak karbon lingkungan hidup dan agraria serta masyarakat adat. El Professor siap mencatat https://t.co/m9cp4OnVGY
1783065492124729530,For Sale!! Mercy W214 Sportline E300 th 91 White on white No Kropos Mesin kering normal smooth Transmisi AT Electric normal Headlamp usdm Krey blkg normal AC dingin menggigil Ban tebal Surat sertifikat faktur lgkp Pajak on Siap pakai Lok Surabaya Hrg 125jt nego WA 081238980299 https://t.co/XtKwUKoyyh
1764876461507572211,Menangis lihat slip gaji potongan pajak gua gede banget ya Allah cuma buat bayarin pejabat melihara ani-ani bangke
1235101894520926208,Baru beres bayar pajak. Lumayan juga. Kalau beli bakso bisa traktir satu komplek. Terus tukang baksonya gempor karena cape bikinnya. Tapi enggak apa-apa deh. Kewajiban. Siapa aja nih yang masih kejar-kejaran? Bae-bae kena ciduk. Mending lapor. Wqwq https://t.co/SM7tKd7GQQ
1784414515465212279,-dips! aku mau belii ini ada yang mau barengan? btw ini blm sama pajak yaah https://t.co/YIyXETPqgU
1648916479793057792,sebenernya gw males bgt lapor pajak
1641338942955061248,BREAKING NEWS KPK menetapkan mantan pejabat Ditjen Pajak Kementerian Keuangan Rafael Alun Trisambodo sebagai tersangka kasus dugaan gratifikasi. https://t.co/jHw59wtHfH
1314098165579051008,laughing in kasus centuri hambalang dan mafia pajak
1774833997174186270,Pajak standar international Pelayanan publik standar negara ketiga Hukum standar ganda
1785500448470049006,Ada artist! di sini yg buka komis &amp; bayar pajak? Ada yg tau cara itungnya...? Apakah kalau di bawah ptkp ngaruh....? (Mungkin ada yg pernah buat thread? )
1628530751196258304,Mengapa pemungut pajak dianggap layak mendapatkan gaji sebesar ini sementara guru dokter dan mereka yang melayani masyarakat dianggap tidak layak?
1785164000470430044,@tkgit1 namanya melayani pembayar pajak memang harusnya begitu kan ya
1744552100359758309,Duit pajak kita dipake buat kampanye pedihhhh... 
1785430916770283931,somehow hit dat https://t.co/4PZd0XQkIz
1784010296496996619,𝔻𝕚𝕤𝕣𝕖𝕤𝕡𝕖𝕔𝕥 𝕥𝕠 𝕤𝕡𝕝𝕚𝕥𝕥𝕪 𝕨𝕚𝕝𝕝 𝕟𝕠𝕥 𝕓𝕖 𝕥𝕠𝕝𝕖𝕣𝕒𝕥𝕖𝕕. https://t.co/z89tga65nU
1320581007163060224,Udeh kita gausah ngikutin politik lah. Gausah kritis. Kita hanya remah-remah yang diminta suaranya 5 tahun sekali. Abis itu selama 5 tahun disarankan tidak bersuara. Fokus kerja aja ampe tipes. Biar kalo pajak dinaikin bayarnya ga berasa. Ya walaupun hasilnya juga ga berasa.
1766256945856749937,KJMU Dicabut Sepihak Heru Budi: Punya Kendaraan &amp; Mampu Masa Kita Beri Bantuan? Kalau Pakai Logika Yang Sama: Pemerintah Sanggup Beli Mobil Mewah Masa' Kita Bayar Pajak? https://t.co/nFpLDxlyB8
1784429994531545273,Semua aspek di hidup kita dipajakin beli apa-apa kena pajak kudu bayar pajak intinya.. pajak-pajak-pajak. Mereka digaji gede banget dari duit pajak kita. In return we the people still need to give them masukan konkret . What a joke.
1783643158666224079,Surat surat lengkap tapi mati pajak gimana dunk? Tapi ini bukan soal mobil https://t.co/zxLOSLkvEt
1629303978709377025,Ibu kami lapor pajak saja sudah makan waktu itu. Harus lapor Ibu punya anak buah lagi ka? Kalian yang satu kantor saja tidak mau tahu ada pegawai yang hartanya gak masuk akal. Mau bebankan hal itu ke kita masyarakat lagi. Hiss 
1517297843895435265,Min daripada kerjaan u cuma nimbrungin tweet tweet pamer harta mending u sosialisasiin kenapa pajak udah dipotong kita udah dapet bersih masih juga harus kita yang lapor masih juga kena kurang bayar cuma karena pindah kantor di tengah tahun. Ga pernah jelas tu itungan.
1782750588859736522,Minwon fewtweet AU +21 Pajak aja di genjot abis-abisan masa aku nggak Mas suami UMR x Adek Anak Papi universe https://t.co/0XVHtYBoVJ
1761569812202086768,sementara kita generasi milenial dan gen z terancam sulit beli rumah aku cuma mau mengingatkan kalo rumah menteri ini dibangun menggunakan uang pajak kita. yuk udah waktunya adat keprancisan 
1637858267987599362,TAS GUE DONG DIPAJEKIN DI SOETTA PADAHAL PASPOR GW PASPOR SWISS DAN GW TINGGAL DI SWISS trus gw bayar pajak sebagai apa paaaaaaak
1784940398521286907,- Yang kelola aturan pajak siapa tapi yang disuruh mikir solusi konkret siapa. - Yang ga sosialisasi prosedur siapa tapi yang minta maaf malah siapa. - Yang pendekatannya opresif siapa tapi yang dituduh ga manusiawi siapa.
1571532484978049025,Ditodong pistol sama orang yang gajinya dari uang pajak lo. Bayangin aja dulu.
1772318034549440796,Pajak bonus itu besarannya 25% Lo bayangin aja. Kerja keras dapet hasilnya eh dipotong seperempat. Giliran kritik ditanya lo udah ngapain buay negara? Hasil kerja keras diambil seperempat masih kurang?
1783448550959161606,Ada lagi nih Honda Win tahun 2001 Komplit pajak terima isi Part 95% ori bawaan lezat terawat Warna asli hitam Mau? Sebelum sama yang lain. Gaskeun Siap kirim InsyaAllah amanah. https://t.co/5bN3CVapKJ
1751989413008363548,Kumpul2 presiden + capres + artis= penggunaan uang pajak yg sangat bijak 
1785121678277898480,Udah bayar pajak birokrasinya ruwed Eh uangnya malah di maling Ama oknum oknum https://t.co/Tmdlgh6L56
1783411770750619828,Kedai pajak gadai? https://t.co/36YqtcboQR
1782671814755483689,Beli sepatu harganya 10 juta kena pajak barang masuk 31 juta. Luar biasa sekali bea cukai https://t.co/gWHH4Yr6mG
1785247442599895489,Findings suggest: 'COVID-19 booster vaccination is associated with a reduced prevalence of long-COVID among the U.S. adult population underscoring the importance of optimizing booster uptake to mitigate the long-term impacts of COVID-19.' @ZgangXie et al https://t.co/ZyMzFkg2uf https://t.co/DCSlanGTd7
1759212647382417444,Tidak Pilih PRABOWO tidak Boleh Tagih janji MAKAN SIANG GRATIS Yang bilang seperti itu apa tidak paham program tersebut Sumber dana nya dari Rakyat melalui Pajak Berani ga kelen bilang Yang Tidak Pilih Prabowo Tidak usah bayar Pajak Biar kami saja Pendukung nya yang bayar pajak
1764827740581306455,Miskin: ga bayar pajak dapat subsidi Kaya: ga bayar pajak yg sesuai karena udah punya akses ke berbagai skema tax evasion dapat subsidi dalam bentuk yg lain dalam bentuk keringanan tarif/pajak karena penanaman modal etc. Menengah: mau ga mau bayar pajak karena cuma single
1754135368746885376,What !! Dosen dan guru gak kena pajak pbb era pak anies jadi gubernur ??? Guru ngaji dikasih hibah ?? Serius nih ? Kok hampir gak pernah dibahas sewaktu pak anies jadi gubernur ?
1782584719785504980,Selamat buat @prabowo Selamat yg dapat MAKAN SIANG GRATIS.... Selamat yg mendapatkan KENAIKAN GAJI.... Selamat yg mendapatkan KENAIKAN PAJAK.... Jgn lupa tetap kerja keras biar kita bisa mencukupi kebutuhan atas kenaikan harga barang dan pajak. https://t.co/MoXNv6hTqN
1242416979073363968,Katanya.. apa yang sudah kamu kasih buat negara? . Pajak sumbangan mandiri edukasi ke org terdekat nurut diam di rumah. Btw kita jg udah pernah kasih peringatan untuk waspada wkt awal-awal wabah. Tp apa yg pemerintah kasih buat kita lawan corona? Promo tiket buzzer 72M.
1782389239176687733,Guys paket (baju) aku ketahan di beacukai dikirimnya pake dhl beratnya 0 5kg tapi aku diminta bayar pajak tekstil 32 juta ke beacukai ada yang ngerti gak soalnya gak mungkin banget
1628235097983029250,Kasus pemukulan anak bawah umur &gt; Pelakunya anak moge dan pamer rubicon &gt; dispill bapaknya pejabat Ditjen Pajak &gt; dispill kendaraan belum bayar pajak &gt; muncul isu kok pejabat DJP ga bayar pajak &gt; dispill soal kekayaan pejabat hingga 50m &gt; naik isu soal kredibilitas Kemenkeu
1785511330503655653,Ini apa2 naik begini pajak per becukan sampe UKT PTN bukan buat IKN kan? 
1785215814695837746,duit pajak masyarakat lu pake buat nyawer pepekkk! bajingan mana sih yg ngangkat orang-orang ga becus kerja buat jadi menteri tolol ajg!
1771168738710307274,Tampaknya logika Bea Cukai ini semua orang dianggap penyelundup. 1) Hape black market merajalela solusinya bukan nangkepin penyelundup hape black market tapi semua orang disuruh daftar IMEI. 2) Jastip ilegal merajalela solusinya bukan legalisir jastip dan pungut pajak atau
1785013263228657881,Sebenernya hal-hal gratis di negara-negara maju dibayar dari uang pajak dari warganya. Mau dibilang gratis ya gratis tapi yang bayar pemerintah pake duit pajak dari warganya.
1784821409585508703,WOW! Total pajak kripto selama 2024 tercatat sampai Rp112 Miliar! Gimana rinciannya? kepoin tweet setelah ini! https://t.co/5S5rUK3AF7
1599712069821296645,Oh iya area kami kan bukan kabur ke luar negeri pakai duit pajak. Maafkan kami yang goblok dan tolok ini. 
1783121211800813628,tanya dong ada yang uda garap ini gak?? kalau sm pajak jd berapa ya? https://t.co/sJEytHffwL
1292980383420518400,Ini 2020 masih ada aja yg sok menghakimi bhw jd pengusaha lbh terhormat dari kerja korporat. I ve done all 3; kerja korporat sampai jd ekspat wiraswasta freelancing. Semua punya suka-duka gila tinggal elo pilih yg mana. Sama2 terhormat selama bayar pajak &amp; gak nyusahin orang.
1752125782699499551,Politik Ini kenapa bisa ya ada acara presiden tapi ngundang influencer2 pendukung salah satu capres? Ini acaranya pake duit pajak kita atau engga ni? Izinnya gimana?
1783127326701859209,Semua naik. Pajak bbm taif listrik busway gaji pejabat dan tensi darah jelata. Yg turun cuma harga duku gabah dan pepaya. Kalo ada yg ngeluh tinggal nyukurin sambil jogetin https://t.co/TmUp3Xq0g5
1782602246435528729,Waoo Viral Beli Sepatu Rp 10 Juta Kena Pajak Rp 31 Juta Ini Penjelasan Bea Cukai https://t.co/mEgrx4lINS https://t.co/jTeSxWdCOh
1320578885595979776,Iya bang. Kaga boleh ngomentarin isu memang. Kita kan harusnya diem aja ya. Selalu setuju. Toh pemerintah gapernah salah kan ya bang? Jadi gaboleh dikritisi kan? Tugas kita cuma bayar pajak dari kerja keras kita duitnya diapain kita harus tutup mata. Percaya aja ama pemerintah.
1713019786563830263,being middle class is hell. terlalu kaya untuk mendapatkan subsidi. terlalu miskin untuk minta pengurangan pajak. kalo mau hidup dengan break even terbaik ya kalo ngga miskin bgt ya kaya bgt. keringet yg keluar ngga sesuai sama pelayanan yang dikasih negara soalnya.
1782634136370548993,Pertanyaan gue ke @beacukaiRI ini kalo ada orang/temen mau ngirim hadiah IN GOOD FAITH (tidak untuk dijual lagi atau untuk keuntungan ekonomi pribadi lainnya) berarti secara peraturan PASTI kena pajak ya? Emang bener-bener negara yang ngga ada keberpihakannya ke rakyat.
1755810547998793935,Saya bayar pajak saya tidak pernah korupsi uang negara. Masak gak boleh perhatian sama apa yang terjadi di negara kita ini? Belum apa-apa sudah senang membungkam orang lain. 
1636964317009674240,2015 menang acara nyanyi di TV Jepang pialanya dikirim ke Indo karena gede banget buat dibawa di pesawat. Ditagih pajak 4 juta. Padahal hadiah lombanya gak ada hadiah uang cuma piala itu doang. Menang lomba kok nombok
1190113023857291264,Tadi aku ditraktir sama mas crush terus dia bilang gini : Anggap aja ini pajak jadian dariku karena aku udah jadian sama (nama adek kelas) apado gwencana saranghagi ttaemune~~~
1782466566979727858,face reveal https://t.co/bVjN2UKaZk
1782763440446067034,- dan suka diskusi ttg sekolah pekerjaa pajak pengurangan pajak dll https://t.co/iu338bvdpa
1784741999087919288,Ketika masyarakat yang taat akan kewajiban terhadap aturan pemerintah untuk bayar pajak kendaraan tapi seringkali mengalami kesulitan gara2 birokrasi yg berbelit . https://t.co/hiR5uXtGQy
1785279181443453061,Follawers kamu harus tahu! pajak yang dikenakan saat makan di restoran adalah pajak barang dan jasa tertentu (PBJT). Untuk mengetahui cara hitungnya yuk simak pada penjelasan artikel berikut! https://t.co/6mzFBZWvEe
1783014809434280192,KURS PAJAK Hari Rabu saatnya Kurs Pajak TERBARU Periode berlaku 24-30 April 2024 https://t.co/60Ubhyt04W https://t.co/p76e0NvjQ5
1783023453446324552,Ditjen Pajak RI dan Australia Jalin Kemitraan Soal Pajak Kripto https://t.co/ckizjLTkCF
1278608368886706176,Anyway... kalo @DPR_RI gamau kerja karena sulit kita boleh ga ya gamau bayar pajak karena mahal?
1785518030895886542,10.54: RT @TMCPoldaMetro : Anggota Sat Lantas Jakarta Timur melakukan pengamanan dan penjagaan aksi penyampaian pendapat oleh elemen buruh di sekitaran Bundaran Pajak KIP Pulo Gadung Jaktim. #InfoElshinta https://t.co/pVigcLchfT
1783318712973656449,ternyata banyak yg baru tau royalti penulis segini belum lagi kena pajak. 15% itu top tier bgt bgt bgt. yg aku tau pada di 10%. readersku cintaku kasihku sayangku ngertilah ya kenapa gauri lebih fokus ke pdf selain harganya lebih murah ke kalian aku juga lebih untung.
1301012913679863810,Mending bikin NPWP deh dari masih kuliah. Ntar lu freshgrad cari kerja belum punya NPWP tuh gajinya kepotong gede buat pajak.
1783845415257026608,Bea Cukai mencatat 90 persen barang kiriman luar negeri berasal dari penyelenggara perdagangan melalui e-commerce. Mengatur hal ini pemerintah pun menerbitkan aturan tentang ketentuan kepabeanan cukai &amp; pajak atas impor dan ekspor barang kiriman. https://t.co/UH9gvkx8Ty https://t.co/aTHrHafieQ
1463308056209420288,Pemerintah nagih pajak : sat set sat set cuss Warga ngurus berkas administrasi : - fotocopy KTP 4 lembar - KTP asli - fotocopy KK - fotocopy ijazah - ijazah asli - SKCK - SIM - akta kelahiran - surat tanah - surat cinta waktu sekolah bonus : nunggu selesai berkas 1 tahun
1782599436025397639,yg bayar pajak yg menikmati hasil pajak https://t.co/yNi57RIyNb
1638431191014719488,Hallo @beacukaiRI mau tanya kalau Piala All England dibawa ke Indonesia kena pajak berapa?
1783016887556690201,if anyone thinks its impossible remember that i did it Go to the fucking gym pls... https://t.co/YutJdLUter
1784929444567937098,Bea Cukai dan Pajak direktorat di kemenkeu yg akhir-2 ini sering disorot karena beberapa kasus yg belakangan terjadi. Sebenarnya berapa sih gaji pegawai pajak? https://t.co/f7ZSpet0Hh
1782756318698409988,Viral di media sosial keluhan salah satu pengguna TikTok yang harus membayar bea masuk Rp 31 8 juta untuk pembelian sepatu impor. Padahal dinarasikan harga sepatu tersebut hanya Rp 10 3 juta.⁣ ⁣ &gt;&gt; https://t.co/hotycWo6S7 #detikfinance #Viral #Pajak #BeaCukai https://t.co/jHohPsUPFF
1783694070092824868,Kalau di Indonesia yang naik justru harga sembako dan pajak nya https://t.co/UdpBm5eM2V
1179025892846141441,Jadi dengan kata lain secara tidak langsung kita sebagai warga negara yang taat bayar pajak menggaji seorang pelakor? Wqwq
1784468240259027070,Lagi rame Bea cukai nih? Ini saya kasih contoh apa saja yang Pajak dan Bea yang Dibayar dalam Rantai Distribusi Barang Impor. Anggap saja saya sedang jualan handuk dan lap made in China Importir: Pajak Dalam Rangka Impor (PDRI): Bea Masuk (BM) Pajak Pertambahan Nilai (PPN) Pajak
1758449777312948396,Mau belain pak Prabowo tipis2. Jadi gini. Tim pak Prabowo itu sebenarnya udah jelasin koq bahwa target capaian 100% makan gratis itu baru nanti tahun 2029. Anggarannya dari mana? Sudah dijelasin juga. Bisa dari kenaikan pajak pengurangan subsidi BBM atau pos-pos lainnya. Nanti
1782677593269158078,Ke depan hari2 kt mungkin akan trasa berat dg pajak yg naik dn sgala hal yg makin absurd Tp tenanglh sgala yg tjd psti dlm rencana Allah Teruslh berjuang dlm kbenaran Meeting tipis2 bwt acara besar di Sabtu besok Jd bgmn kaum bansos?Siap? Alhamdulillah bkn kaum bansos️️️ https://t.co/mPlSssv8TQ
1784446918384620014,Stop peras end customer retail untuk kepabeanan dan kelas menengah bawah di pajak penghasilan. Mainnya sama bisnis import aja lah. Segila-gilanya end customer belanja dari luar negeri (hand carry or online) dikumpulin semua juga nggak bakal ebih besar daripada bisnis importir. https://t.co/KMvNJ5ro5k
1782664474014732496,Fyi guys Gilaa Beli sepatu 10jt kena pajak 30jt Gimana konsepnya‼️belum kelar dengan pencucian uang 3000T ditambah ini jadi malah kurang yakin dengan pajak‼️ https://t.co/CmBcwmMrlt
