created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Mar 01 15:08:38 +0000 2024;1763582121808211997;"Yuk, kembalikan HUKUMAN MATi dalam 40 hari setelah vonis turun... Contohnya, hukum mati pembunuh calon istri, pembunuh anak kecil, 4 santri pembunuh sesama rekan santri berumur 14 tahun... Ini demi terwujudnya manusia Indonesia berakhlak menuju #IndonesiaEmas2045 lhooo... 😊";0;0;0;0;in;118342571;1763582121808211997;MartinChen888;https://twitter.com/MartinChen888/status/1763582121808211997
Fri Mar 01 15:08:23 +0000 2024;1763582058709037531;"@kegblgnunfaedh Santri ga nurut ya lapor gurunya lah, biar dibalikin ke ortunya. Susah amat";0;0;0;0;in;1712102877446144000;1763391751149236646;GustinulH67;https://twitter.com/GustinulH67/status/1763582058709037531
Fri Mar 01 15:02:10 +0000 2024;1763580496087261393;"Buku Pegangan Santri Qiroatil Quran V8H0DK7  https://t.co/5PvQMjzNlY https://t.co/9r5M1kBgDL";0;0;0;0;in;1585689126904397837;1763580496087261393;hillsnbluu;https://twitter.com/hillsnbluu/status/1763580496087261393
Fri Mar 01 14:57:47 +0000 2024;1763579390242488616;"@basukane @Tan_Mar3M Posting sembarangan";0;0;0;0;in;1480941667276374017;1763367615429530052;past_ramudeng;https://twitter.com/past_ramudeng/status/1763579390242488616
Fri Mar 01 14:57:19 +0000 2024;1763579275918364810;"@basukane @Tan_Mar3M Bazer akan membubarkan mu di jagat Maya ini";0;0;0;0;in;1480941667276374017;1763367615429530052;past_ramudeng;https://twitter.com/past_ramudeng/status/1763579275918364810
Fri Mar 01 14:51:34 +0000 2024;1763577827683905841;"VIDEO: Santri Korban Penganiayaan Meninggal, Ternyata Pondok Pesantrennya Tidak Memiliki Izin https://t.co/OJhHC1Efje";0;0;2;4;in;47596019;1763577827683905841;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1763577827683905841
Fri Mar 01 14:50:28 +0000 2024;1763577549597409365;"@PuteraKonoha Jangan atas nama KITA bang....";0;0;0;0;in;1712323719635546112;1761198873840939360;Nash_153w;https://twitter.com/Nash_153w/status/1763577549597409365
Fri Mar 01 14:50:09 +0000 2024;1763577473302945954;"KPAI Dorong Pendampingan Psikologis dan Santunan untuk Keluarga Santri Ponpes di Kediri https://t.co/7Nviade4kl #beritajogja #jogja #jogjaistimewa https://t.co/n9w43w0LSC";0;0;0;0;in;118371948;1763577473302945954;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1763577473302945954
Fri Mar 01 14:49:28 +0000 2024;1763577299344163125;"@Hamdie19 Dadi santri kuliner mawon😁";0;1;0;0;tl;1226547764;1763574412425720147;an_fuad27;https://twitter.com/an_fuad27/status/1763577299344163125
Fri Mar 01 14:48:21 +0000 2024;1763577017600213003;"Gw ga bisa bayangin kalo hal itu (na'udzubillah) terjadi di Ade gw. Na'udzubillah... Ini tentang lingkungan dan dunia pertemanan santri, sii... Ga membahas ttg belajar di pondok, dsb. Gw masih inget betul dimana gw disana dan dapet satu dua berita seperti demikian.";0;0;0;0;in;1519983195562790912;1763573289438597326;najiha_najhaa;https://twitter.com/najiha_najhaa/status/1763577017600213003
Fri Mar 01 14:47:22 +0000 2024;1763576771847627090;"@ferrykoto Gak mungkin sampe santri lah, paling sampe pengurus aja";0;0;0;0;in;74200199;1763201276760957070;anakwongndeso;https://twitter.com/anakwongndeso/status/1763576771847627090
Fri Mar 01 14:47:10 +0000 2024;1763576720731570406;"Santri di Ponpes Sukaraja Sukabumi Ditemukan Tewas di Kamar Mandi, Diduga Tersengat Listrik https://t.co/xgHMwhMN1j";0;0;0;1;in;230814922;1763576720731570406;radarsukabumi;https://twitter.com/radarsukabumi/status/1763576720731570406
Fri Mar 01 14:44:32 +0000 2024;1763576056622227925;"Dulu gw sempet ga mau adek gw masuk pondok. Boleh lu mondok, asalkan tempatnya jelas. Lu bisa belajar agama dari mana aja asalkan sumbernya jelas. Karena ketika gw mondok, gw banyak banget dapet berita tewasnya santri oleh sesama santri, dan mostly santri putra.";0;0;0;0;in;1519983195562790912;1763573289438597326;najiha_najhaa;https://twitter.com/najiha_najhaa/status/1763576056622227925
Fri Mar 01 14:41:11 +0000 2024;1763575215861416365;"@hahosyen trauma 3 hari ntuh yg santri pilihan bundah ?🤔";0;1;0;0;in;1653739935755816960;1763574789497901415;thisssco_;https://twitter.com/thisssco_/status/1763575215861416365
Fri Mar 01 14:41:07 +0000 2024;1763575196542521535;"Polisi Sudah Periksa Pengasuh Ponpes di Kediri Tempat Santri Meninggal Dianiaya https://t.co/zLV7tcHbmE";0;0;0;4;in;848614550;1763575196542521535;e100ss;https://twitter.com/e100ss/status/1763575196542521535
Fri Mar 01 14:40:32 +0000 2024;1763575050765230211;"milklove gue udah bukan santri coyyyy #23point5special #มิ้ลค์เลิฟ";0;1;1;2;in;1522985237432905728;1763575050765230211;ur_sun11;https://twitter.com/ur_sun11/status/1763575050765230211
Fri Mar 01 14:39:12 +0000 2024;1763574713576837551;"@convomfs Kalo di tinggal pas sayang² nya itu SIKAT kan";0;0;0;0;in;1712323719635546112;1763340306349772941;Nash_153w;https://twitter.com/Nash_153w/status/1763574713576837551
Fri Mar 01 14:36:33 +0000 2024;1763574047898751035;"VIDEO: Polisi Gelar Rekonstruksi Kasus Penganiayaan Santri, 55 Adegan Diperagakan Tersangka https://t.co/IkgFTCKcvY";0;0;0;2;in;47596019;1763574047898751035;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1763574047898751035
Fri Mar 01 14:34:22 +0000 2024;1763573498788925787;"@NenkMonica @KangDedyMulyadi @KangDediMulyadi Pegat wae kang";0;0;0;0;in;1480941667276374017;1763195978834968898;past_ramudeng;https://twitter.com/past_ramudeng/status/1763573498788925787
Fri Mar 01 14:32:03 +0000 2024;1763572916044845140;"@kegblgnunfaedh blok, gak tegen ngono ngurusi santri ne";0;0;0;0;in;1306178581517594627;1763391751149236646;blnksx;https://twitter.com/blnksx/status/1763572916044845140
Fri Mar 01 14:31:31 +0000 2024;1763572780375867504;"@handokotjung @vidio 1. Naura Ayu (Santri Pilihan Bunda)  2. Aghniny Haque (Zona Merah)  3. Dian Sastro (Ratu Adil)  4. Darius Sinathrya (Open BO Lagi)  5. Rio Dewanto (Gelas Kaca)  6. Beby Tsabina (The Perfect Strangers)   #VidioOriginalSeries  #RumahCeritaBertaburBintang   1";0;0;0;1;in;2748174132;1763155030365065229;kireifeline;https://twitter.com/kireifeline/status/1763572780375867504
Fri Mar 01 14:28:19 +0000 2024;1763571978169192532;"@ArisPriyono_SPd @NOTASLIMBOY Ok gas.. Ok gas..";0;0;0;0;nl;1658131480747311104;1763397950573842774;shereen0404;https://twitter.com/shereen0404/status/1763571978169192532
Fri Mar 01 14:27:51 +0000 2024;1763571860514787474;"@kumparan Tersangka : Santri like Preman... mereka calon2 bangsat 👎";0;0;0;0;in;1239564048460480512;1762828926248759613;edy_widiantoro;https://twitter.com/edy_widiantoro/status/1763571860514787474
Fri Mar 01 14:27:30 +0000 2024;1763571772685996203;"Sudah cukup banyak kasus yg ditimbulkan pesantren, KPAI juga mengatakan 41 % kasus pelecehan sex terjadi di pesantren,skrg malah ada santri yg tewas...tetapi pemerintah malah menyediakan dana abadi pesantren bukan menertibkannya... NU &amp  MUHAMMADIYAH semoga bertindak...!!!";1;0;6;9;in;1632044178262888458;1763571772685996203;Marnischaniago2;https://twitter.com/Marnischaniago2/status/1763571772685996203
Fri Mar 01 14:25:09 +0000 2024;1763571179833409728;"@handokotjung @vidio 1. Naura Ayu - Santri Pilihan Bunda 2. Aghniny Haque - Zona Merah 3. Dian Sastrowardoyo - Ratu Adil 4. Darius Sinathrya -Open BO Lagi 5. Fadi Alaydrus - Santri Pilihan Bunda  6. Hana Malasan - Ratu Adil #VidioOriginalSeries #RumahCeritaBertaburBintang";0;0;0;0;in;1672791129681690625;1763155030365065229;YCin0709;https://twitter.com/YCin0709/status/1763571179833409728
Fri Mar 01 14:22:25 +0000 2024;1763570491376406588;"KPAI Rekomendasikan Pendampingan Psikologis untuk Keluarga Santri yang Meninggal di Kediri https://t.co/ZQwcFvoIrK";0;2;0;1;in;848614550;1763570491376406588;e100ss;https://twitter.com/e100ss/status/1763570491376406588
Fri Mar 01 14:19:00 +0000 2024;1763569631225172113;"Seorang santri tewas dikeroyok oleh rekannya di sebuah pondok pesantren di Kediri. Selain itu, juga terdapat kasus pelecehan dan "Bully" yang melibatkan anak artis di dunia Pendidikan.  Selengkapnya di #PopNewsKompasTV besok, pkl 09.30 WIB!  📺: https://t.co/rUTSoY7Gv2 https://t.co/NXcV3MGUDv";1;0;0;6;in;71436318;1763569631225172113;KompasTV;https://twitter.com/KompasTV/status/1763569631225172113
Fri Mar 01 14:12:34 +0000 2024;1763568015092928691;"Naura Ayu Akui Ingin Nikah Muda, Jadikan Serial 'SANTRI PILIHAN BUNDA' Tempat Ngerasain Jadi Istri https://t.co/7BefkiFB9K";0;0;0;2;in;31355801;1763568015092928691;KapanLagicom;https://twitter.com/KapanLagicom/status/1763568015092928691
Fri Mar 01 14:09:53 +0000 2024;1763567335842226488;"Fakta-Fakta Tewasnya Santri asal Banyuwangi di Pondok Pesantre Kediri: Korban Sempat Minta Pulang  https://t.co/5vCg7J5Hxj";0;0;0;0;in;1394511247186427906;1763567335842226488;SidoarjoWarta;https://twitter.com/SidoarjoWarta/status/1763567335842226488
Fri Mar 01 14:08:30 +0000 2024;1763566990286000477;"#Biadab pantas disematkan kepada mereka yang terlibat dalam peristiwa matinya salah satu santri di ponpes Jawa Timur";0;0;0;0;in;393989051;1763566990286000477;andiyqutuz;https://twitter.com/andiyqutuz/status/1763566990286000477
Fri Mar 01 14:08:21 +0000 2024;1763566952956715268;"@kegblgnunfaedh PONDOK BEJAT GAMAU NGERASA BERSALAH KESALAHAN SANTRI GAMAU DI AKUIN, GABISA NGE HANDLE SANTRI GAUSA BIKIN PONDOK SETAN, ISLAM TAPI KOK GINI? MALU MALUIN UMAT ISLAM YANG LAIN, TAR AGAMA NYA DI HINA MERASA PALING TERSAKITI, GW JUGA ISLAM GW JUGA SAKIT AGAMA GW DI HINA";0;1;0;2;in;1640263727856652288;1763391751149236646;jooooveve;https://twitter.com/jooooveve/status/1763566952956715268
Fri Mar 01 14:05:05 +0000 2024;1763566129367453734;"Santri Tewas Dianiaya Senior di Kediri, Ibu Korban: Tak Ada Permintaan Maaf dari Ponpes https://t.co/cgA2WEaimO";0;0;6;10;in;71436318;1763566129367453734;KompasTV;https://twitter.com/KompasTV/status/1763566129367453734
Fri Mar 01 13:59:43 +0000 2024;1763564777295790118;"@yogaswara_18064 @yeahboi9110 @williamg1808 @jjh4lyfe @ArnoldPoernomo Di buku visi misi, makan siang gratis buat anak sekolah dan santri. Anggaran 460T. Di kampanye bilang buat ibu hamil juga, terus buat guru miskin. Makin bengkak tuh anggaran wkwkwkwkwkwk.";0;1;0;0;in;1723175399486898176;1763451057156538744;ringofshu;https://twitter.com/ringofshu/status/1763564777295790118
Fri Mar 01 13:58:38 +0000 2024;1763564507769757712;"@MrBobSuperSeru https://t.co/bPcaqmPqMl";0;0;0;0;qme;1413750819594199197;1763564507769757712;SantriBighit;https://twitter.com/SantriBighit/status/1763564507769757712
Fri Mar 01 13:58:37 +0000 2024;1763564501583188430;"@prabu_abimanyu Ini ndan garis keras ditambah buzzer samsudin @2_cigaretes dulu ex santri nya";0;2;0;0;in;1515746779622514688;1763492227014447386;aganaginagon;https://twitter.com/aganaginagon/status/1763564501583188430
Fri Mar 01 13:56:56 +0000 2024;1763564079413874805;"@kegblgnunfaedh Anak susah di atur bukan dengan menyiksa, udah menyiksa gelap mata kan di bisikin syetan aya tabok terus hingga meninggal, sesudah meninggal baru nyesel.... Dikira ga akan di buka jenazahnya... Nih yaa kalau memang santri ga bisa di bilangin panggil orang tua nya pulangin...";0;0;0;0;in;767546768707903489;1763391751149236646;NOcvianti;https://twitter.com/NOcvianti/status/1763564079413874805
Fri Mar 01 13:53:44 +0000 2024;1763563275009286253;"@handokotjung @vidio Aghiny Haque - Zona Merah  Dian Sastro Wardoyo - Ratu Adil  Darius Sinathrya - Open BO Lagi  Naura Ayu - Santri Pilihan Bunda  Rio Dewanto - Gelas Kaca  Hana Malasan - Ratu Adil  #VidioOriginalSeries #RumahBerceritaBertaburBintang";0;0;0;1;in;1631863016852709376;1763155030365065229;SunHyewon;https://twitter.com/SunHyewon/status/1763563275009286253
Fri Mar 01 13:49:37 +0000 2024;1763562237531410718;"Usut Santri Tewas di Kediri, Polisi Periksa Pengasuh Ponpes Al Hanifiyyah https://t.co/0qCegdxaab";0;1;9;14;in;71436318;1763562237531410718;KompasTV;https://twitter.com/KompasTV/status/1763562237531410718
Fri Mar 01 13:49:05 +0000 2024;1763562104966234399;"Alhamdulillah di Jum'at yang berkah ini ada yg infaq untuk Pembangunan Musholla Santri, Semoga Allah Balas dengan yang lebih baik lagi, Aamiin 🤲 https://t.co/O5F5nwT1wB";0;0;0;1;in;1588617577433288705;1763562104966234399;Kafprizal96;https://twitter.com/Kafprizal96/status/1763562104966234399
Fri Mar 01 13:47:55 +0000 2024;1763561810735800782;"@sayaezra skalane sdh masif, ga negeri ga swasta sama saja, bahkan ponpes aja ga jamin, santri cewe ampe dihamilin";0;1;0;0;in;316344099;1763531028097073269;mryudhan;https://twitter.com/mryudhan/status/1763561810735800782
Fri Mar 01 13:47:44 +0000 2024;1763561764355252566;"ga kelar kelar ya kasus bully, anak artist, anak santri, ini lagi. Knp si pada ga menikmati masa sekolah aja dengan aman tentram dan damai 😭";0;0;0;0;in;535355830;1763561764355252566;pwittysavij;https://twitter.com/pwittysavij/status/1763561764355252566
Fri Mar 01 13:46:20 +0000 2024;1763561412620959843;"@cobeh2022 besuk kembali beli 3 bungkus";0;0;0;0;in;85986264;1763532094641471754;santrikumat;https://twitter.com/santrikumat/status/1763561412620959843
Fri Mar 01 13:44:17 +0000 2024;1763560893701669116;"Momen Milad MMU ke-51 dgn Mengusung Tema 'Santri Untuk Peradaban Dunia' &amp  Haflatul Imtihan ke-36, Wisuda Ibtidaiyah ke-09, Wisuda TK ke-17, Wisuda Al-Miftah ke-2 dibarengi dengan Haul Masyayikh sekaligus Reuni Akbar Iksamu ke-11 di Pondok Pesantren Miftahul Ulum As-salafy Mano'an https://t.co/jhpBfIVqrk";0;0;0;1;in;1246806281295237120;1763560893701669116;mmu_media;https://twitter.com/mmu_media/status/1763560893701669116
Fri Mar 01 13:43:50 +0000 2024;1763560781877256250;"@BangBrew95 Eh ehe  @santri_keliling";0;0;0;0;tl;969187957910290433;1763551935117013491;junaidi_afif;https://twitter.com/junaidi_afif/status/1763560781877256250
Fri Mar 01 13:43:02 +0000 2024;1763560581687357493;"@MataNajwa ingat jkw waktu bilang  "MEROKET"";0;0;0;0;in;85986264;1763467024481845543;santrikumat;https://twitter.com/santrikumat/status/1763560581687357493
Fri Mar 01 13:42:50 +0000 2024;1763560530160349517;"Momen Milad MMU ke-51 dgn Mengusung Tema 'Santri Untuk Peradaban Dunia' &amp  Haflatul Imtihan ke-36, Wisuda Ibtidaiyah ke-09, Wisuda TK ke-17, Wisuda Al-Miftah ke-2 dibarengi dengan Haul Masyayikh sekaligus Reuni Akbar Iksamu ke-11 di Pondok Pesantren Miftahul Ulum As-salafy Mano'an https://t.co/i8BHD54lS8";0;0;0;1;in;1246806281295237120;1763560530160349517;mmu_media;https://twitter.com/mmu_media/status/1763560530160349517
Fri Mar 01 13:40:47 +0000 2024;1763560014311235625;"Momen Milad MMU ke-51 dgn Mengusung Tema 'Santri Untuk Peradaban Dunia' &amp  Haflatul Imtihan ke-36, Wisuda Ibtidaiyah ke-09, Wisuda TK ke-17, Wisuda Al-Miftah ke-2 dibarengi dengan Haul Masyayikh sekaligus Reuni Akbar Iksamu ke-11 di Pondok Pesantren Miftahul Ulum As-salafy Mano'an https://t.co/lsWdHUMaBB";0;0;0;1;in;1246806281295237120;1763560014311235625;mmu_media;https://twitter.com/mmu_media/status/1763560014311235625
Fri Mar 01 13:38:09 +0000 2024;1763559350885617768;"pakar hukum seluruh Indonesia perlu sekolah lagi, bisu buta tolah toleh tok dobol";0;0;0;0;in;85986264;1763559350885617768;santrikumat;https://twitter.com/santrikumat/status/1763559350885617768
Fri Mar 01 13:37:48 +0000 2024;1763559262738092251;"abis liat vt santri kediri yang dianiaya huwaaaa orang orang pada kek tai";0;0;0;0;in;1014792902621315072;1763559262738092251;zipapape;https://twitter.com/zipapape/status/1763559262738092251
Fri Mar 01 13:30:10 +0000 2024;1763557342531187188;"Empat Fakta di Balik Pengeroyokan yang Menewaskan Santri Ponpes Al Hanafiyyah Kediri https://t.co/YdciFGzqyV";0;0;0;0;in;2543075562;1763557342531187188;radartuban;https://twitter.com/radartuban/status/1763557342531187188
Fri Mar 01 13:27:50 +0000 2024;1763556755014025608;"Blh https://t.co/cEJl6bFWAF";0;0;0;0;und;1734209177889935360;1763556755014025608;MillenialS18669;https://twitter.com/MillenialS18669/status/1763556755014025608
Fri Mar 01 13:27:35 +0000 2024;1763556694796402943;"karena di sana merupakan pusat penyebaran pemahaman terkait keagamaan yang sangat masif, hal ini dapat di jumpai ketika santri bangun tidur sampai menjelang tidur kembali";0;1;0;0;in;1358781620824670210;1763556692615413977;rzkymn;https://twitter.com/rzkymn/status/1763556694796402943
Fri Mar 01 13:26:44 +0000 2024;1763556479817380349;"@ferrykoto Pitnah santri terima uang pilpres by riset.";0;0;0;0;in;1615002403342012417;1763201276760957070;adekoedin3;https://twitter.com/adekoedin3/status/1763556479817380349
Fri Mar 01 13:25:19 +0000 2024;1763556124312436817;"KPAI Dorong Perlindungan dan Pendampingan Anak dalam Kasus Penganiayaan Santri di Kediri https://t.co/D4WZaj6o3Y #beritasatu #news #berita";0;0;0;1;in;154102750;1763556124312436817;Beritasatu;https://twitter.com/Beritasatu/status/1763556124312436817
Fri Mar 01 13:23:45 +0000 2024;1763555728839913561;"@santri_keliling Iyadeh";0;0;0;0;in;1175351574;1763534346001305871;atsarisursula;https://twitter.com/atsarisursula/status/1763555728839913561
Fri Mar 01 13:23:12 +0000 2024;1763555590918603016;"@tanyarlfes Bjir lah masih juga awal taun dah 3 kasus pembullyan diluar nalar yg gw temuin. 1. Kasus GT Binus 2. Kasus santri dibully smpe meningg4l 3. Kasus ini";0;0;0;0;in;1345798665814695936;1763455641501470772;ssatekacangku;https://twitter.com/ssatekacangku/status/1763555590918603016
Fri Mar 01 13:22:42 +0000 2024;1763555465873772836;"@AhmaddiBanten @jawapos padahal kemarin baru aja ada santri yang meninggal di pondok pesantren karena dibully 4 orang.";0;0;0;0;in;44321053;1763480582003229181;ramazaynworld;https://twitter.com/ramazaynworld/status/1763555465873772836
Fri Mar 01 13:15:09 +0000 2024;1763553564625129737;"@Matahari_tmr @dawiguna Banyak atau sedikit, relative lah. Karena datanya saya gak punya. Tapi kalau di cyrcle saya,  cuman beberapa wali santri yang merasa kesulitan untuk menata masa depan anaknya. Hitungan jari satu tangan, dari ratusan. Kalau menyesal sih belum pernah dengar.";0;0;0;0;in;2601144493;1763433818160263476;SSuwarjo;https://twitter.com/SSuwarjo/status/1763553564625129737
Fri Mar 01 13:14:07 +0000 2024;1763553305702330538;"Polisi Selidiki Gelagat Aneh Pengasuh Ponpes soal Santri Tewas Dianiaya   https://t.co/izaTDTQ4B6 lewat @tribunnews";0;0;0;0;in;151700683;1763553305702330538;Tribun_Manado;https://twitter.com/Tribun_Manado/status/1763553305702330538
Fri Mar 01 13:12:45 +0000 2024;1763552959009591591;"'Sungguh, kasih sayang Allah terhadap hamba-Nya melebihi kasih sayang perempuan itu terhadap anaknya.' (HR. Bukhari No. 5999)  Allaahumma Sholli wa Sallim 'alaa Muhammad wa 'alaa Aali Muhammad 💚";0;0;0;0;in;2585819065;1763552876281135256;SantriNabawi;https://twitter.com/SantriNabawi/status/1763552959009591591
Fri Mar 01 13:12:35 +0000 2024;1763552918584881646;"lalu Nabi ﷺ bersabda kepada kami: 'Menurut kalian, apakah perempuan itu tega melemparkan bayinya ke dalam api?' Kami menjawab, 'Sesungguhnya ia tidak akan tega melemparkan anaknya ke dalam api selama ia masih sanggup menghindarkannya dari api tersebut.' Lalu beliau bersabda,";0;1;0;1;in;2585819065;1763552876281135256;SantriNabawi;https://twitter.com/SantriNabawi/status/1763552918584881646
Fri Mar 01 13:12:25 +0000 2024;1763552876281135256;"Dari Umar bin Al Khatthab, "Rasulullah ﷺ pernah memperoleh beberapa orang tawanan perang. Ternyata dari tawanan tersebut ada seorang perempuan yang biasa menyusui anak kecil, apabila dia mendapatkan anak kecil dalam tawanan tersebut, maka ia akan mengambilnya dan menyusuinya, https://t.co/kPQjXHRMuL";0;1;0;2;in;2585819065;1763552876281135256;SantriNabawi;https://twitter.com/SantriNabawi/status/1763552876281135256
Fri Mar 01 13:11:02 +0000 2024;1763552529038835818;"Dialog Remaja di ABS (Amal Bakti Santri) Kubro Ke-33 | 28/02/2024  Cek video lengkapnya di instagram @enha_tv __________  #abiihya  #ammisyihab  #agusalawyaliimron  #abskubroke33  #amalbaktisantri  #dialogremaja  #nurulharomainpujon  #enhatv https://t.co/72CSseKJdg";0;0;0;1;in;1743484004966543360;1763552529038835818;enha_tv;https://twitter.com/enha_tv/status/1763552529038835818
Fri Mar 01 13:07:23 +0000 2024;1763551608758267948;"sedi besok ga bisa ikut wisuda santri tahsin. kenapa offline doang si. kenapa ga ada live streamingnya gitu 😭";0;1;0;0;in;741216960638156801;1763551608758267948;bukantokooren;https://twitter.com/bukantokooren/status/1763551608758267948
Fri Mar 01 13:03:22 +0000 2024;1763550599529087341;"*abis muterin lagu yang judulnya rumah*  "Mau lagu apa, pak?" "Rumah Singgah." (jawab gue sekenanya) "Oh iya itu."  Beberapa detik kemudian ... "Eh gue biasanya muterin ini sih kalo lagi di mobil."  #nowplaying Hayyul Hadi - Santri Njoso";0;0;0;2;in;1677456647697084416;1763550599529087341;yagitudi;https://twitter.com/yagitudi/status/1763550599529087341
Fri Mar 01 12:59:10 +0000 2024;1763549540832223393;"Seorang santri tewas dikeroyok oleh rekannya di sebuah pondok pesantren di Kediri. Selain itu, juga terdapat kasus pelecehan dan "Bully" yang melibatkan anak artis di dunia Pendidikan.  Selengkapnya di #PopNewsKompasTV besok, pkl 09.30 WIB!  📺: https://t.co/rUTSoY8ekA https://t.co/r9Ook7dyAa";0;0;0;0;in;71436318;1763549540832223393;KompasTV;https://twitter.com/KompasTV/status/1763549540832223393
Fri Mar 01 12:58:04 +0000 2024;1763549265375498274;"Apa ya ...  Entah kenapa, setiap kali melihat ARB, saat tampil santri (koko-sarung), saat tampil santai (T-shirt), bahkan saat berpakaian resmi (jas-dasi), selintas seperti melihatmu. Bukankah dulu malah saya sampaikan se-tipe dg Uno. Kenapa bergeser? Apa ini tentang AURA?";0;1;0;0;in;1624064123041624064;1763549265375498274;Idha0305;https://twitter.com/Idha0305/status/1763549265375498274
Fri Mar 01 12:57:58 +0000 2024;1763549240519958563;"@kegblgnunfaedh Tolong abang abang napi. Ini ada santri yg perlu di didik budi pekerti";0;0;0;0;in;1698322785851088896;1763391751149236646;adiseti111;https://twitter.com/adiseti111/status/1763549240519958563
Fri Mar 01 12:52:13 +0000 2024;1763547791312453809;"Selain isinya Mayor Teddy juga banyak akun jilboob berseliweran, gue ga tau deh tu orang makenya gimana  Padahal anak pondok, dia santri, tapi unexpected banget begini";0;0;0;0;in;1104993417136766976;1763546746767233463;slcht_;https://twitter.com/slcht_/status/1763547791312453809
Fri Mar 01 12:49:56 +0000 2024;1763547216722190687;"@atsarisursula Hehehe ya maklum, santri imajinasinya cepet hehe";0;1;0;0;in;869309543397834752;1763534346001305871;santri_keliling;https://twitter.com/santri_keliling/status/1763547216722190687
Fri Mar 01 12:49:26 +0000 2024;1763547093321593243;"Loh ku kira dbully temen sesama santri kok ini bapak² 😧";0;0;0;0;in;1295362408056143873;1763547093321593243;yourlittlepine;https://twitter.com/yourlittlepine/status/1763547093321593243
Fri Mar 01 12:45:53 +0000 2024;1763546199058198902;"Habib Rizieq Ajak Laskar dan Santri Bantu Mahasiswa Lawan Aksi Premanisme   https://t.co/FTbsaArrSe via @tribunnews";0;0;0;0;in;1653520649673900032;1763546199058198902;MochRid72191025;https://twitter.com/MochRid72191025/status/1763546199058198902
Fri Mar 01 12:44:26 +0000 2024;1763545831754571872;"[NEWS EXPLAINED]  Keluarga Bintang (14), santri yang dianiaya hingga tewas bukan hanya menemukan luka dan lebam di jasad Bintang, melainkan juga sundutan rokok sehingga mereka menganggap kalau Bintang hanya dianiaya dengan tangan kosong itu bohong. https://t.co/nAln2i79ay";0;1;0;3;in;903229236051247104;1763545831754571872;eradotid;https://twitter.com/eradotid/status/1763545831754571872
Fri Mar 01 12:41:53 +0000 2024;1763545190349086746;"@edgarhamas Makasih mas @edgarhamas krmn udh mau berbagi cerita dan nasihat d MIA karanganyar...smg semangat , cerita, nasehat bs d teladani santri dsna, trkhusus nak sholih q, anak q malah dluan ketemu langsung sm jenengan 🤗";0;0;0;0;in;1528190038055342080;1763366845518950606;tamandalamrumah;https://twitter.com/tamandalamrumah/status/1763545190349086746
Fri Mar 01 12:40:31 +0000 2024;1763544847724790072;"@kegblgnunfaedh Baleg atuh anying KPAI, yg punya tanggungjawab menertibkan dn mengatur santri itu tugas guru/ustadz pembimbing, bkn tugas sesama santri. jngn ada alesan ini itu lah taik, hukum pelaku + bubarin ponpesnya!! Ponpes ilegal dasar. gurunya juga pasti gadungan semua itu.";0;1;1;1;in;1697777332910710784;1763542019312693757;kmcadsy;https://twitter.com/kmcadsy/status/1763544847724790072
Fri Mar 01 12:38:32 +0000 2024;1763544350544601457;"@santri_keliling Embohhhh";0;1;0;0;in;1175351574;1763534346001305871;atsarisursula;https://twitter.com/atsarisursula/status/1763544350544601457
Fri Mar 01 12:38:18 +0000 2024;1763544289123144182;"@handokotjung @vidio Aghiny Haque - Zona Merah  Dian Sastro Wardoyo - Ratu Adil  Darius Sinathrya - Open BO Lagi  Naura Ayu - Santri Pilihan Bunda  Rio Dewanto - Gelas Kaca  Hana Malasan - Ratu Adil  #VidioOriginalSeries #RumahBerceritaBertaburBintang";0;0;0;0;in;1631848806026473473;1763155030365065229;AsmaraYudisakti;https://twitter.com/AsmaraYudisakti/status/1763544289123144182
Fri Mar 01 12:32:11 +0000 2024;1763542750161772759;"@Qumar__ Hajaaaarrr";0;0;0;1;in;869309543397834752;1763531108548034936;santri_keliling;https://twitter.com/santri_keliling/status/1763542750161772759
Fri Mar 01 12:31:24 +0000 2024;1763542553134268606;"@sbyfess dm nder";0;0;0;0;tr;1255108663485755394;1763517099694325947;rckyarto;https://twitter.com/rckyarto/status/1763542553134268606
Fri Mar 01 12:29:33 +0000 2024;1763542086639571050;"@atsarisursula Oooo tak kiraaaa🤭🤭🤭";0;1;0;0;in;869309543397834752;1763534346001305871;santri_keliling;https://twitter.com/santri_keliling/status/1763542086639571050
Fri Mar 01 12:29:29 +0000 2024;1763542070323802441;"@007AliSohrab Musalmano se Jang karke nhi Jeet  sakte isliye Kanoon ka Sahara le rahe Hain santri";0;0;0;0;hi;1752225863150829568;1763534127335113023;S11211189317;https://twitter.com/S11211189317/status/1763542070323802441
Fri Mar 01 12:28:53 +0000 2024;1763541918724894921;"@santri_keliling Umurnya";0;1;0;0;in;1175351574;1763534346001305871;atsarisursula;https://twitter.com/atsarisursula/status/1763541918724894921
Fri Mar 01 12:26:49 +0000 2024;1763541401042862247;"@atsarisursula Waduhhhhhhh, ngeri";0;1;0;0;in;869309543397834752;1763534346001305871;santri_keliling;https://twitter.com/santri_keliling/status/1763541401042862247
